"","feature","frequency","rank","docfreq","group"
"6686","carson_shelter",1,6686,1,"all"
"6687","public_arts",1,6687,1,"all"
"6688","foster_childrren",1,6688,1,"all"
"6689","roswell_georgia",1,6689,1,"all"
"6690","imagination_strengthen",1,6690,1,"all"
"6691","strengthen_public",1,6691,1,"all"
"6692","public_places",1,6692,1,"all"
"6693","encourage_conversation",1,6693,1,"all"
"6694","transforming_addiction",1,6694,1,"all"
"6695","archangel_foundation",1,6695,1,"all"
"6696","engage_exclusively",1,6696,1,"all"
"6697","foundation_acquired",1,6697,1,"all"
"6698","education_thru",1,6698,1,"all"
"6699","michael_acadamy",1,6699,1,"all"
"6700","disabilities_can",1,6700,1,"all"
"6701","valley_outreach",1,6701,1,"all"
"6702","outreach_depot",1,6702,1,"all"
"6703","effective_learning",1,6703,1,"all"
"6704","accept_store",1,6704,1,"all"
"6705","environments_providing",1,6705,1,"all"
"6706","provide_useful",1,6706,1,"all"
"6707","providing_educators",1,6707,1,"all"
"6708","useful_goods",1,6708,1,"all"
"6709","needing_help",1,6709,1,"all"
"6710","tools_skills",1,6710,1,"all"
"6711","help_re-establishing",1,6711,1,"all"
"6712","training_necessary",1,6712,1,"all"
"6713","non-denominational_ministry",1,6713,1,"all"
"6714","mission_central",1,6714,1,"all"
"6715","harrisburg_pennsylvania",1,6715,1,"all"
"6716","oregon_community",1,6716,1,"all"
"6717","special_ministry",1,6717,1,"all"
"6718","susquehanna_conference",1,6718,1,"all"
"6719","united_methodist",1,6719,1,"all"
"6720","methodist_church",1,6720,1,"all"
"6721","dynastys_united",1,6721,1,"all"
"6722","social_learning",1,6722,1,"all"
"6723","assist_vulnerable",1,6723,1,"all"
"6724","youth_coming",1,6724,1,"all"
"6725","broken_homes",1,6725,1,"all"
"6726","poverty_dynasty",1,6726,1,"all"
"6727","dynasty_united",1,6727,1,"all"
"6728","association_provides",1,6728,1,"all"
"6729","provides_complementary",1,6729,1,"all"
"6730","complementary_educational",1,6730,1,"all"
"6731","career_programs",1,6731,1,"all"
"6732","rescue_donkeys",1,6732,1,"all"
"6733","inspire_community",1,6733,1,"all"
"6734","community_transformation",1,6734,1,"all"
"6735","positive_social",1,6735,1,"all"
"6736","providing_golf",1,6736,1,"all"
"6737","golf_course",1,6737,1,"all"
"6738","welfare_services",1,6738,1,"all"
"6739","including_animal",1,6739,1,"all"
"6740","rescue_forstering",1,6740,1,"all"
"6741","forstering_adoptions",1,6741,1,"all"
"6742","education_marketing",1,6742,1,"all"
"6743","surround_grieving",1,6743,1,"all"
"6744","grieving_families",1,6744,1,"all"
"6745","may_spend",1,6745,1,"all"
"6746","passed_away",1,6746,1,"all"
"6747","help_create",1,6747,1,"all"
"6748","create_solutions",1,6748,1,"all"
"6749","ever-changing_coastline",1,6749,1,"all"
"6750","land_loss",1,6750,1,"all"
"6751","builds_capacity",1,6751,1,"all"
"6752","may_18",1,6752,1,"all"
"6753","charlotte-mecklenburg_schools",1,6753,1,"all"
"6754","home_access",1,6754,1,"all"
"6755","18_2015",1,6755,1,"all"
"6756","digital_literacy",1,6756,1,"all"
"6757","commenced_operations",1,6757,1,"all"
"6758","literacy_support",1,6758,1,"all"
"6759","year_ended",1,6759,1,"all"
"6760","achieve_academic",1,6760,1,"all"
"6761","ended_december",1,6761,1,"all"
"6762","december_31",1,6762,1,"all"
"6763","31_2016",1,6763,1,"all"
"6764","academic_success",1,6764,1,"all"
"6765","activity_thru",1,6765,1,"all"
"6766","thru_football",1,6766,1,"all"
"6767","cheerleading_ranging",1,6767,1,"all"
"6768","age_4",1,6768,1,"all"
"6769","support_emotional",1,6769,1,"all"
"6770","emotional_healing",1,6770,1,"all"
"6771","develope_novice",1,6771,1,"all"
"6772","equine_interaction",1,6772,1,"all"
"6773","novice_hockey",1,6773,1,"all"
"6774","restorative_homes",1,6774,1,"all"
"6775","fair_treatment",1,6775,1,"all"
"6776","retired_racehorses",1,6776,1,"all"
"6777","awareness_reach",1,6777,1,"all"
"6778","salt_unique",1,6778,1,"all"
"6779","communities_using",1,6779,1,"all"
"6780","unique_performances",1,6780,1,"all"
"6781","using_organizing",1,6781,1,"all"
"6782","festivals_continuously",1,6782,1,"all"
"6783","continuously_seek",1,6783,1,"all"
"6784","achieve_collective",1,6784,1,"all"
"6785","create_emerging",1,6785,1,"all"
"6786","cutting-edge_performances",1,6786,1,"all"
"6787","policy_change",1,6787,1,"all"
"6788","dance_industry",1,6788,1,"all"
"6789","recongnize_extraordinary",1,6789,1,"all"
"6790","industry_educate",1,6790,1,"all"
"6791","extraordinary_kids",1,6791,1,"all"
"6792","educate_dancers",1,6792,1,"all"
"6793","kids_affected",1,6793,1,"all"
"6794","varying_types",1,6794,1,"all"
"6795","relevant_emerging",1,6795,1,"all"
"6796","emerging_contemporary",1,6796,1,"all"
"6797","contemporary_performance",1,6797,1,"all"
"6798","training_programs",1,6798,1,"all"
"6799","disabiling_conditions",1,6799,1,"all"
"6800","fly_world",1,6800,1,"all"
"6801","first_five",1,6801,1,"all"
"6802","five_years",1,6802,1,"all"
"6803","world_war",1,6803,1,"all"
"6804","war_ii",1,6804,1,"all"
"6805","years_salt",1,6805,1,"all"
"6806","increased_revenue",1,6806,1,"all"
"6807","net_income",1,6807,1,"all"
"6808","income_donors",1,6808,1,"all"
"6809","current_fundraising",1,6809,1,"all"
"6810","fundraising_ratio",1,6810,1,"all"
"6811","healthy_1",1,6811,1,"all"
"6812","financially_secure",1,6812,1,"all"
"6813","future_looks",1,6813,1,"all"
"6814","ii_korean",1,6814,1,"all"
"6815","korean_war",1,6815,1,"all"
"6816","looks_promising",1,6816,1,"all"
"6817","promising_salt",1,6817,1,"all"
"6818","salt_held",1,6818,1,"all"
"6819","first_masquerade",1,6819,1,"all"
"6820","vietnam_war",1,6820,1,"all"
"6821","masquerade_social",1,6821,1,"all"
"6822","war_veterans",1,6822,1,"all"
"6823","social_event",1,6823,1,"all"
"6824","event_vip",1,6824,1,"all"
"6825","rest_respite",1,6825,1,"all"
"6826","vip_night",1,6826,1,"all"
"6827","respite_repose",1,6827,1,"all"
"6828","link_dance",1,6828,1,"all"
"6829","peaceful_quiet",1,6829,1,"all"
"6830","dance_festival",1,6830,1,"all"
"6831","festival_concert",1,6831,1,"all"
"6832","concert_attendance",1,6832,1,"all"
"6833","beautiful_garden",1,6833,1,"all"
"6834","sustained_salt",1,6834,1,"all"
"6835","garden_setting",1,6835,1,"all"
"6836","four_dancers",1,6836,1,"all"
"6837","dancers_staying",1,6837,1,"all"
"6838","staying_one",1,6838,1,"all"
"6839","one_previous",1,6839,1,"all"
"6840","ministers_missionaries",1,6840,1,"all"
"6841","previous_salt",1,6841,1,"all"
"6842","salt_dancer",1,6842,1,"all"
"6843","individuals_called",1,6843,1,"all"
"6844","dancer_returning",1,6844,1,"all"
"6845","preach_teach",1,6845,1,"all"
"6846","returning_one",1,6846,1,"all"
"6847","one_guest",1,6847,1,"all"
"6848","guest_artists",1,6848,1,"all"
"6849","artists_choreographer",1,6849,1,"all"
"6850","choreographer_dancing",1,6850,1,"all"
"6851","company_two",1,6851,1,"all"
"6852","early_american",1,6852,1,"all"
"6853","two_apprentices",1,6853,1,"all"
"6854","apprentices_moving",1,6854,1,"all"
"6855","richland_county",1,6855,1,"all"
"6856","company_will",1,6856,1,"all"
"6857","three_apprentices",1,6857,1,"all"
"6858","year_one",1,6858,1,"all"
"6859","educational_edge",1,6859,1,"all"
"6860","salt_ii",1,6860,1,"all"
"6861","ii_one",1,6861,1,"all"
"6862","ophthalmic_professionals",1,6862,1,"all"
"6863","one_local",1,6863,1,"all"
"6864","break_social",1,6864,1,"all"
"6865","social_barriers",1,6865,1,"all"
"6866","barriers_betwen",1,6866,1,"all"
"6867","place_well",1,6867,1,"all"
"6868","trained_certified",1,6868,1,"all"
"6869","certified_therapy",1,6869,1,"all"
"6870","therapy_dog",1,6870,1,"all"
"6871","dog_teams",1,6871,1,"all"
"6872","provide_compfort",1,6872,1,"all"
"6873","canine-human_bond",1,6873,1,"all"
"6874","visually_impaired",1,6874,1,"all"
"6875","impaired_patients",1,6875,1,"all"
"6876","national_charities",1,6876,1,"all"
"6877","provide_recreation",1,6877,1,"all"
"6878","education_opportunities",1,6878,1,"all"
"6879","visitors_work",1,6879,1,"all"
"6880","conserve_natural",1,6880,1,"all"
"6881","atlanta_homeless",1,6881,1,"all"
"6882","create_economic",1,6882,1,"all"
"6883","economic_stimulation",1,6883,1,"all"
"6884","collaborative_effort",1,6884,1,"all"
"6885","create_opportunities",1,6885,1,"all"
"6886","trains_coaches",1,6886,1,"all"
"6887","supports_childcare",1,6887,1,"all"
"6888","northern_maine",1,6888,1,"all"
"6889","childcare_providers",1,6889,1,"all"
"6890","maine_near",1,6890,1,"all"
"6891","providers_incorporating",1,6891,1,"all"
"6892","incorporating_national",1,6892,1,"all"
"6893","near_mount",1,6893,1,"all"
"6894","mount_katahdin",1,6894,1,"all"
"6895","national_trends",1,6895,1,"all"
"6896","childhood_field",1,6896,1,"all"
"6897","promotes_well",1,6897,1,"all"
"6898","chinese_american",1,6898,1,"all"
"6899","raise_quality",1,6899,1,"all"
"6900","sponsors_educational",1,6900,1,"all"
"6901","recreational_activities",1,6901,1,"all"
"6902","makerspace_sioux",1,6902,1,"all"
"6903","sisterhood_organization",1,6903,1,"all"
"6904","organization_run",1,6904,1,"all"
"6905","create_friendships",1,6905,1,"all"
"6906","friendships_share",1,6906,1,"all"
"6907","safe_space",1,6907,1,"all"
"6908","engineering_art",1,6908,1,"all"
"6909","connect_active",1,6909,1,"all"
"6910","math_steam",1,6910,1,"all"
"6911","space_expertise",1,6911,1,"all"
"6912","healing_resources",1,6912,1,"all"
"6913","community_mind",1,6913,1,"all"
"6914","mind_heart",1,6914,1,"all"
"6915","expertise_machinery",1,6915,1,"all"
"6916","body_wellness",1,6916,1,"all"
"6917","allow_persons",1,6917,1,"all"
"6918","military_women",1,6918,1,"all"
"6919","use_revolutionary",1,6919,1,"all"
"6920","skills_teach",1,6920,1,"all"
"6921","teach_skills",1,6921,1,"all"
"6922","revolutionary_expressions",1,6922,1,"all"
"6923","make_build",1,6923,1,"all"
"6924","members_empower",1,6924,1,"all"
"6925","build_projects",1,6925,1,"all"
"6926","sisterhood_created",1,6926,1,"all"
"6927","provide_continuing",1,6927,1,"all"
"6928","continuing_support",1,6928,1,"all"
"6929","heart_healing",1,6929,1,"all"
"6930","scandinavian_school",1,6930,1,"all"
"6931","artistic_advocacy",1,6931,1,"all"
"6932","jersey_city",1,6932,1,"all"
"6933","supplies_educational",1,6933,1,"all"
"6934","fraternal_orgainization",1,6934,1,"all"
"6935","orgainization_dedicated",1,6935,1,"all"
"6936","assisting_at-risk",1,6936,1,"all"
"6937","urban_community",1,6937,1,"all"
"6938","benefit_youth",1,6938,1,"all"
"6939","soccer_service",1,6939,1,"all"
"6940","teacher_development",1,6940,1,"all"
"6941","educate_inspire",1,6941,1,"all"
"6942","coordinating_evangelical",1,6942,1,"all"
"6943","evangelical_christian",1,6943,1,"all"
"6944","inspire_entertain",1,6944,1,"all"
"6945","christian_ministries",1,6945,1,"all"
"6946","independent_film",1,6946,1,"all"
"6947","ministries_targeting",1,6947,1,"all"
"6948","film_screenings",1,6948,1,"all"
"6949","targeting_professional",1,6949,1,"all"
"6950","professional_sports",1,6950,1,"all"
"6951","needed_funding",1,6951,1,"all"
"6952","sports_teams",1,6952,1,"all"
"6953","construction_staffing",1,6953,1,"all"
"6954","teams_college",1,6954,1,"all"
"6955","every_support",1,6955,1,"all"
"6956","based_primary",1,6956,1,"all"
"6957","secondary_schools",1,6957,1,"all"
"6958","johnsonville_liberia",1,6958,1,"all"
"6959","metropolitan_detroit",1,6959,1,"all"
"6960","detroit_area",1,6960,1,"all"
"6961","spread_god's",1,6961,1,"all"
"6962","area_coordinating",1,6962,1,"all"
"6963","god's_word",1,6963,1,"all"
"6964","coordinating_fundraising",1,6964,1,"all"
"6965","mutual_assistance",1,6965,1,"all"
"6966","new_ministries",1,6966,1,"all"
"6967","religion_tolerance",1,6967,1,"all"
"6968","promote_coordinate",1,6968,1,"all"
"6969","ministries_presenting",1,6969,1,"all"
"6970","provide_planning",1,6970,1,"all"
"6971","planning_training",1,6971,1,"all"
"6972","harmful_effects",1,6972,1,"all"
"6973","training_exercise",1,6973,1,"all"
"6974","alcohol_use",1,6974,1,"all"
"6975","exercise_support",1,6975,1,"all"
"6976","primary_secondary",1,6976,1,"all"
"6977","local_tribal",1,6977,1,"all"
"6978","tribal_state",1,6978,1,"all"
"6979","students_utilizing",1,6979,1,"all"
"6980","state_federal",1,6980,1,"all"
"6981","utilizing_preofessional",1,6981,1,"all"
"6982","preofessional_athletes",1,6982,1,"all"
"6983","speakers_proclaiming",1,6983,1,"all"
"6984","natural_environmental",1,6984,1,"all"
"6985","environmental_man-caused",1,6985,1,"all"
"6986","good_news",1,6986,1,"all"
"6987","technological_hazards",1,6987,1,"all"
"6988","religious_understanding",1,6988,1,"all"
"6989","similar_programs",1,6989,1,"all"
"6990","understanding_based",1,6990,1,"all"
"6991","schools_churches",1,6991,1,"all"
"6992","public_assemblies",1,6992,1,"all"
"6993","upon_hindu",1,6993,1,"all"
"6994","assemblies_leading",1,6994,1,"all"
"6995","religious_principles",1,6995,1,"all"
"6996","lions_christian",1,6996,1,"all"
"6997","winning_pro",1,6997,1,"all"
"6998","assist_local",1,6998,1,"all"
"6999","pro_athletes",1,6999,1,"all"
"7000","community_partners",1,7000,1,"all"
"7001","christ_building",1,7001,1,"all"
"7002","achieved_demonstrable",1,7002,1,"all"
"7003","build_others",1,7003,1,"all"
"7004","scope_includes",1,7004,1,"all"
"7005","includes_detroit",1,7005,1,"all"
"7006","demonstrable_success",1,7006,1,"all"
"7007","lions_players",1,7007,1,"all"
"7008","programs_needed",1,7008,1,"all"
"7009","front_office",1,7009,1,"all"
"7010","reduce_violence",1,7010,1,"all"
"7011","office_staff",1,7011,1,"all"
"7012","improve_life",1,7012,1,"all"
"7013","staff_ministries",1,7013,1,"all"
"7014","ministries_include",1,7014,1,"all"
"7015","life_outcomes",1,7015,1,"all"
"7016","broad_emphasis",1,7016,1,"all"
"7017","outcomes_including",1,7017,1,"all"
"7018","including_mentoring",1,7018,1,"all"
"7019","family_ministry",1,7019,1,"all"
"7020","mentoring_sports",1,7020,1,"all"
"7021","also_locally",1,7021,1,"all"
"7022","recreations_arts",1,7022,1,"all"
"7023","education_job",1,7023,1,"all"
"7024","ems_education",1,7024,1,"all"
"7025","career_preparation",1,7025,1,"all"
"7026","preparation_cognitive-behavioral",1,7026,1,"all"
"7027","support_civic",1,7027,1,"all"
"7028","civic_renovation",1,7028,1,"all"
"7029","cognitive-behavioral_therapy",1,7029,1,"all"
"7030","renovation_efforts",1,7030,1,"all"
"7031","mount_vernon",1,7031,1,"all"
"7032","vernon_ohio",1,7032,1,"all"
"7033","lawful_act",1,7033,1,"all"
"7034","foundations_may",1,7034,1,"all"
"7035","receive_donations",1,7035,1,"all"
"7036","financial_asistance",1,7036,1,"all"
"7037","organizations_upon",1,7037,1,"all"
"7038","make_grants",1,7038,1,"all"
"7039","gifts_consistent",1,7039,1,"all"
"7040","wings_ii",1,7040,1,"all"
"7041","vlmi's_mission",1,7041,1,"all"
"7042","ii_fly",1,7042,1,"all"
"7043","assist_abandoned",1,7043,1,"all"
"7044","fly_goal",1,7044,1,"all"
"7045","unwanted_children",1,7045,1,"all"
"7046","global_economic",1,7046,1,"all"
"7047","romania_eastern",1,7047,1,"all"
"7048","providing_small",1,7048,1,"all"
"7049","business_educational",1,7049,1,"all"
"7050","training_assisting",1,7050,1,"all"
"7051","products_made",1,7051,1,"all"
"7052","disadvantaged_peoples",1,7052,1,"all"
"7053","peoples_ensuring",1,7053,1,"all"
"7054","ensuring_necessary",1,7054,1,"all"
"7055","eastern_europe",1,7055,1,"all"
"7056","necessary_access",1,7056,1,"all"
"7057","micro-financing_programs",1,7057,1,"all"
"7058","k-9_caring",1,7058,1,"all"
"7059","angels_mission",1,7059,1,"all"
"7060","agricultural_preservation",1,7060,1,"all"
"7061","preservation_outdoor",1,7061,1,"all"
"7062","traditions_environmental",1,7062,1,"all"
"7063","rigorously_tested",1,7063,1,"all"
"7064","environmental_conservation",1,7064,1,"all"
"7065","supporting_multiple",1,7065,1,"all"
"7066","multiple_use",1,7066,1,"all"
"7067","use_land",1,7067,1,"all"
"7068","management_also",1,7068,1,"all"
"7069","also_support",1,7069,1,"all"
"7070","support_similar",1,7070,1,"all"
"7071","similar_nonprofit",1,7071,1,"all"
"7072","promote_educating",1,7072,1,"all"
"7073","tested_service",1,7073,1,"all"
"7074","protecting_agricultural",1,7074,1,"all"
"7075","comfort_canines",1,7075,1,"all"
"7076","agricultural_heritage",1,7076,1,"all"
"7077","organization_includes",1,7077,1,"all"
"7078","unify_diverse",1,7078,1,"all"
"7079","diverse_conservation",1,7079,1,"all"
"7080","conservation_organizations",1,7080,1,"all"
"7081","includes_dedicated",1,7081,1,"all"
"7082","dedicated_therapy",1,7082,1,"all"
"7083","long-term_conservation",1,7083,1,"all"
"7084","therapy_teams",1,7084,1,"all"
"7085","wild_places",1,7085,1,"all"
"7086","teams_trainers",1,7086,1,"all"
"7087","trainers_fosters",1,7087,1,"all"
"7088","great_potential",1,7088,1,"all"
"7089","happy_focused",1,7089,1,"all"
"7090","obedient_dog",1,7090,1,"all"
"7091","serve_groups",1,7091,1,"all"
"7092","individuals_within",1,7092,1,"all"
"7093","broad_spectrum",1,7093,1,"all"
"7094","good_stewardship",1,7094,1,"all"
"7095","children_senior",1,7095,1,"all"
"7096","citizens_people",1,7096,1,"all"
"7097","disabilities_soldiers",1,7097,1,"all"
"7098","additional_needs",1,7098,1,"all"
"7099","needs_wherever",1,7099,1,"all"
"7100","good_stewarship",1,7100,1,"all"
"7101","international_human",1,7101,1,"all"
"7102","required_caring",1,7102,1,"all"
"7103","rights_advocacy",1,7103,1,"all"
"7104","angels_will",1,7104,1,"all"
"7105","pittsburghs_architecture",1,7105,1,"all"
"7106","architecture_heritage",1,7106,1,"all"
"7107","life_thru",1,7107,1,"all"
"7108","thru_demonstrationof",1,7108,1,"all"
"7109","demonstrationof_gods",1,7109,1,"all"
"7110","providing_shelter",1,7110,1,"all"
"7111","christian_counseling",1,7111,1,"all"
"7112","heritage_design",1,7112,1,"all"
"7113","cultural_assets",1,7113,1,"all"
"7114","fundraising_efforts",1,7114,1,"all"
"7115","conservation_restoration",1,7115,1,"all"
"7116","historic_mission",1,7116,1,"all"
"7117","mission_san",1,7117,1,"all"
"7118","bautista_located",1,7118,1,"all"
"7119","bautista_california",1,7119,1,"all"
"7120","cornerstone_laid",1,7120,1,"all"
"7121","california_registered",1,7121,1,"all"
"7122","registered_historical",1,7122,1,"all"
"7123","historical_landmark",1,7123,1,"all"
"7124","activities_associated",1,7124,1,"all"
"7125","job_skill",1,7125,1,"all"
"7126","skill_training",1,7126,1,"all"
"7127","growth_career",1,7127,1,"all"
"7128","career_discernment",1,7128,1,"all"
"7129","work-life_transitions",1,7129,1,"all"
"7130","educational_gap",1,7130,1,"all"
"7131","loop_nola",1,7131,1,"all"
"7132","numberof_youngsters",1,7132,1,"all"
"7133","youngsters_enrolling",1,7133,1,"all"
"7134","provide_positive",1,7134,1,"all"
"7135","providing_mentorships",1,7135,1,"all"
"7136","life-changing_outdoor",1,7136,1,"all"
"7137","outdoor_experiences",1,7137,1,"all"
"7138","greater_new",1,7138,1,"all"
"7139","mentorships_scholarships",1,7139,1,"all"
"7140","charity_provides",1,7140,1,"all"
"7141","scholarships_andpromoting",1,7141,1,"all"
"7142","andpromoting_cultural",1,7142,1,"all"
"7143","need_assistance",1,7143,1,"all"
"7144","obtaining_gifts",1,7144,1,"all"
